0.102782 , 0.458199 , 0.957069 , 0.454632 , 0.007714 , 0.652017 , 0.443731 , 0.792144 , 0.559300 , 0.160565 , 0
0.609711 , 0.417395 , 0.164012 , 0.544613 , 0.314108 , 0.207299 , 0.071080 , 0.640999 , 0.277031 , 0.065768 , 0
0.358100 , 0.582943 , 0.529985 , 0.457772 , 0.782002 , 0.109681 , 0.404827 , 0.925422 , 0.563049 , 0.170343 , 0
0.949003 , 0.886569 , 0.571472 , 0.729562 , 0.745908 , 0.483612 , 0.073133 , 0.153237 , 0.459842 , 0.568053 , 1
0.273548 , 0.514915 , 0.174385 , 0.889589 , 0.320836 , 0.283762 , 0.186387 , 0.609608 , 0.676780 , 0.633778 , 0
0.898536 , 0.690167 , 0.642629 , 0.672204 , 0.730175 , 0.048541 , 0.827924 , 0.919271 , 0.186901 , 0.251172 , 1
0.440936 , 0.806332 , 0.028200 , 0.963028 , 0.617805 , 0.455643 , 0.995952 , 0.968010 , 0.335906 , 0.573152 , 1
0.968284 , 0.947735 , 0.582496 , 0.005283 , 0.793673 , 0.266951 , 0.647092 , 0.680581 , 0.520931 , 0.281567 , 1
0.293986 , 0.023129 , 0.728303 , 0.581559 , 0.261555 , 0.959062 , 0.955085 , 0.116812 , 0.253854 , 0.528774 , 0
0.108430 , 0.379051 , 0.711441 , 0.196813 , 0.831426 , 0.782678 , 0.463723 , 0.798673 , 0.301754 , 0.572736 , 1
0.977880 , 0.236895 , 0.487186 , 0.128551 , 0.555958 , 0.987151 , 0.054514 , 0.219580 , 0.481387 , 0.672613 , 0
0.607401 , 0.591427 , 0.114670 , 0.256445 , 0.077596 , 0.162178 , 0.721319 , 0.204662 , 0.762419 , 0.978014 , 0
0.480848 , 0.607189 , 0.019715 , 0.345833 , 0.411161 , 0.375541 , 0.710807 , 0.536413 , 0.500205 , 0.950447 , 0
0.156579 , 0.618620 , 0.147587 , 0.489410 , 0.521793 , 0.771651 , 0.142617 , 0.963275 , 0.763151 , 0.286662 , 0
0.933327 , 0.431485 , 0.961943 , 0.371619 , 0.807887 , 0.149130 , 0.433997 , 0.183319 , 0.038045 , 0.420246 , 0
0.076176 , 0.282931 , 0.224395 , 0.404770 , 0.961354 , 0.475230 , 0.195544 , 0.508452 , 0.552730 , 0.740982 , 0
0.679647 , 0.832355 , 0.393749 , 0.732826 , 0.600328 , 0.712298 , 0.594789 , 0.611829 , 0.003787 , 0.645170 , 1
0.366160 , 0.042862 , 0.377071 , 0.425885 , 0.852302 , 0.640526 , 0.312957 , 0.870242 , 0.160261 , 0.501949 , 0
0.253031 , 0.684561 , 0.415765 , 0.768119 , 0.778730 , 0.107977 , 0.766506 , 0.667208 , 0.767625 , 0.479757 , 1
0.278959 , 0.461325 , 0.488418 , 0.847815 , 0.224003 , 0.826550 , 0.819664 , 0.089819 , 0.586660 , 0.990062 , 1
0.977438 , 0.800161 , 0.307825 , 0.617321 , 0.320852 , 0.566654 , 0.751277 , 0.719584 , 0.044448 , 0.038341 , 1
0.397285 , 0.164865 , 0.886685 , 0.520089 , 0.139592 , 0.114634 , 0.652109 , 0.992672 , 0.830408 , 0.675432 , 1
0.984124 , 0.171969 , 0.286839 , 0.905141 , 0.697323 , 0.903676 , 0.082413 , 0.117742 , 0.893444 , 0.121576 , 1
0.335879 , 0.110676 , 0.137307 , 0.718036 , 0.028900 , 0.723690 , 0.057435 , 0.306490 , 0.173243 , 0.697367 , 0
0.648324 , 0.376804 , 0.941728 , 0.618896 , 0.793147 , 0.426621 , 0.217731 , 0.399658 , 0.053866 , 0.319177 , 0
0.412355 , 0.447572 , 0.335311 , 0.571271 , 0.358095 , 0.502919 , 0.556101 , 0.393353 , 0.084403 , 0.564678 , 0
0.547147 , 0.894221 , 0.171319 , 0.364593 , 0.714142 , 0.577827 , 0.539068 , 0.108898 , 0.246078 , 0.838394 , 1
0.888657 , 0.650785 , 0.745888 , 0.143024 , 0.811669 , 0.720826 , 0.923401 , 0.603416 , 0.607677 , 0.227306 , 1
0.339636 , 0.268600 , 0.355390 , 0.040354 , 0.224708 , 0.659676 , 0.167674 , 0.090344 , 0.405522 , 0.611271 , 0
0.632962 , 0.189914 , 0.889683 , 0.893905 , 0.853028 , 0.833727 , 0.451524 , 0.760430 , 0.554393 , 0.678216 , 1
0.782799 , 0.503017 , 0.205516 , 0.113742 , 0.661661 , 0.538631 , 0.775199 , 0.761699 , 0.871231 , 0.782538 , 1
0.110968 , 0.040339 , 0.985401 , 0.628728 , 0.023737 , 0.945260 , 0.981704 , 0.496231 , 0.149732 , 0.543467 , 0
0.043481 , 0.789225 , 0.510004 , 0.639318 , 0.024136 , 0.649007 , 0.857978 , 0.035405 , 0.048082 , 0.115577 , 0
0.505163 , 0.278645 , 0.193020 , 0.089405 , 0.636390 , 0.804999 , 0.626220 , 0.881305 , 0.100503 , 0.160229 , 0
0.973066 , 0.323921 , 0.143703 , 0.215800 , 0.956517 , 0.173795 , 0.973947 , 0.125534 , 0.853991 , 0.025796 , 0
0.559867 , 0.678784 , 0.316131 , 0.208905 , 0.070903 , 0.674038 , 0.564622 , 0.599334 , 0.010388 , 0.588775 , 0
0.540366 , 0.937855 , 0.525567 , 0.200821 , 0.197362 , 0.054849 , 0.855231 , 0.869562 , 0.731046 , 0.687647 , 1
0.287579 , 0.340357 , 0.378912 , 0.377242 , 0.314575 , 0.055292 , 0.298132 , 0.700700 , 0.659269 , 0.339057 , 0
0.528660 , 0.183433 , 0.950066 , 0.759578 , 0.234414 , 0.803411 , 0.924331 , 0.228785 , 0.196318 , 0.519885 , 1
0.703972 , 0.656395 , 0.027772 , 0.757760 , 0.668529 , 0.971818 , 0.338498 , 0.138558 , 0.750605 , 0.417680 , 1
0.955346 , 0.504666 , 0.914777 , 0.652663 , 0.304893 , 0.330706 , 0.179256 , 0.760893 , 0.334939 , 0.312610 , 1
0.035833 , 0.238418 , 0.090753 , 0.294034 , 0.831648 , 0.502582 , 0.900579 , 0.030734 , 0.544057 , 0.971747 , 0
0.154979 , 0.731160 , 0.602572 , 0.427431 , 0.828170 , 0.058591 , 0.733824 , 0.372449 , 0.743809 , 0.201596 , 0
0.228094 , 0.578277 , 0.093369 , 0.248912 , 0.460458 , 0.915781 , 0.538595 , 0.158919 , 0.950109 , 0.485740 , 0
0.836550 , 0.887625 , 0.318171 , 0.504141 , 0.105462 , 0.507556 , 0.487862 , 0.494114 , 0.573429 , 0.614518 , 1
0.197195 , 0.260491 , 0.077201 , 0.522904 , 0.453343 , 0.342133 , 0.223856 , 0.342405 , 0.804943 , 0.671317 , 0
0.824236 , 0.939537 , 0.798983 , 0.509662 , 0.894638 , 0.183034 , 0.252831 , 0.322744 , 0.358868 , 0.501970 , 1
0.614562 , 0.941146 , 0.848019 , 0.652313 , 0.428495 , 0.708630 , 0.945507 , 0.143939 , 0.185797 , 0.683392 , 1
0.773926 , 0.381216 , 0.101617 , 0.871889 , 0.830773 , 0.797281 , 0.894312 , 0.699833 , 0.089231 , 0.700382 , 1
0.324542 , 0.578836 , 0.494865 , 0.200759 , 0.154193 , 0.514606 , 0.977441 , 0.852128 , 0.718738 , 0.836661 , 1
0.757728 , 0.141110 , 0.640275 , 0.095835 , 0.706168 , 0.566476 , 0.758114 , 0.618660 , 0.811396 , 0.129987 , 1
0.698405 , 0.099891 , 0.861393 , 0.424582 , 0.946365 , 0.555353 , 0.816581 , 0.278840 , 0.457649 , 0.710049 , 1
0.795648 , 0.451829 , 0.889496 , 0.764617 , 0.915354 , 0.357306 , 0.241426 , 0.640991 , 0.132290 , 0.405914 , 1
0.193271 , 0.307404 , 0.532696 , 0.026581 , 0.738870 , 0.185607 , 0.497097 , 0.715004 , 0.075628 , 0.083958 , 0
0.075892 , 0.509957 , 0.851993 , 0.454186 , 0.509199 , 0.113357 , 0.184088 , 0.972897 , 0.474231 , 0.393511 , 0
0.739515 , 0.022381 , 0.163912 , 0.868776 , 0.522146 , 0.706473 , 0.694282 , 0.790754 , 0.203340 , 0.543232 , 1
0.092871 , 0.881451 , 0.544256 , 0.308426 , 0.712500 , 0.993014 , 0.582516 , 0.345895 , 0.449751 , 0.966178 , 1
0.559484 , 0.243520 , 0.843679 , 0.710309 , 0.165329 , 0.682007 , 0.497827 , 0.975473 , 0.781484 , 0.401890 , 1
0.567907 , 0.820630 , 0.335968 , 0.621119 , 0.141192 , 0.011588 , 0.752461 , 0.603907 , 0.866641 , 0.635151 , 1
0.990410 , 0.827915 , 0.769083 , 0.976747 , 0.185039 , 0.944904 , 0.003046 , 0.201415 , 0.176843 , 0.203889 , 1
0.757615 , 0.239279 , 0.563142 , 0.735726 , 0.348160 , 0.529483 , 0.018959 , 0.635786 , 0.648603 , 0.065480 , 0
0.520613 , 0.944554 , 0.124731 , 0.352580 , 0.819790 , 0.217652 , 0.080500 , 0.965061 , 0.775305 , 0.556669 , 1
0.931404 , 0.107578 , 0.060075 , 0.673473 , 0.055826 , 0.264412 , 0.967686 , 0.896642 , 0.862695 , 0.314201 , 1
0.775249 , 0.614632 , 0.122459 , 0.161761 , 0.719645 , 0.079407 , 0.595445 , 0.645092 , 0.058311 , 0.026161 , 0
0.682889 , 0.319640 , 0.184793 , 0.808817 , 0.781231 , 0.145136 , 0.296474 , 0.841494 , 0.987865 , 0.053457 , 1
0.458707 , 0.491873 , 0.911821 , 0.968069 , 0.335232 , 0.238707 , 0.945059 , 0.607130 , 0.032739 , 0.246908 , 1
0.779584 , 0.466054 , 0.967264 , 0.812385 , 0.750699 , 0.999867 , 0.766135 , 0.432206 , 0.084097 , 0.410145 , 1
0.312960 , 0.917365 , 0.149283 , 0.001594 , 0.785475 , 0.476097 , 0.769026 , 0.023753 , 0.223190 , 0.151636 , 0
0.552433 , 0.733217 , 0.173602 , 0.722106 , 0.437636 , 0.353830 , 0.813282 , 0.838256 , 0.574783 , 0.372183 , 1
0.276776 , 0.772871 , 0.645161 , 0.218429 , 0.135573 , 0.571009 , 0.945995 , 0.337929 , 0.566924 , 0.298781 , 0
0.619847 , 0.761304 , 0.238845 , 0.267816 , 0.181122 , 0.113892 , 0.184961 , 0.636906 , 0.487127 , 0.150732 , 0
0.356245 , 0.413802 , 0.765682 , 0.813705 , 0.939606 , 0.965308 , 0.928540 , 0.977778 , 0.518944 , 0.890386 , 1
0.715487 , 0.182800 , 0.316402 , 0.761442 , 0.549964 , 0.245117 , 0.677161 , 0.039199 , 0.817401 , 0.065670 , 0
0.715251 , 0.222759 , 0.905592 , 0.291280 , 0.545662 , 0.948960 , 0.175348 , 0.074974 , 0.095907 , 0.915170 , 0
0.260913 , 0.157076 , 0.973739 , 0.628697 , 0.507173 , 0.056629 , 0.763623 , 0.211573 , 0.913761 , 0.580291 , 1
0.957677 , 0.681318 , 0.909330 , 0.104108 , 0.736515 , 0.610201 , 0.652238 , 0.172394 , 0.419784 , 0.313716 , 1
0.632366 , 0.175261 , 0.609823 , 0.301202 , 0.309618 , 0.745666 , 0.400862 , 0.281344 , 0.547229 , 0.280122 , 0
0.014382 , 0.710653 , 0.938153 , 0.532995 , 0.050742 , 0.816582 , 0.289006 , 0.325236 , 0.241363 , 0.582169 , 0
0.516470 , 0.317479 , 0.875573 , 0.760621 , 0.763337 , 0.407497 , 0.810189 , 0.854158 , 0.829898 , 0.102443 , 1
