0.471257,0
0.404444,0
0.402847,1
0.487339,1
0.335167,0
0.89937,1
0.484264,0
0.940052,0
0.190579,0
0.625831,0
0.118475,0
0.637651,0
0.129404,1
0.786538,0
0.663419,0
0.48478,1
0.359271,0
0.349009,1
0.63663,1
0.350971,1
0.121392,0
0.231719,1
0.93219,0
0.908147,0
0.575484,0
0.903187,1
0.154531,0
0.75116,1
0.686907,1
0.836351,1
0.987752,0
0.903034,0
0.674528,1
0.43326,1
0.888302,1
0.148709,0
0.334054,0
0.920199,1
0.519241,1
0.992177,1
0.107237,0
0.522718,0
0.0812612,1
0.689331,1
0.661868,0
0.545658,1
0.0815635,1
0.75519,0
0.267623,1
0.0524021,1
0.291743,0
0.550509,0
0.813181,0
0.824893,1
0.855071,0
0.782663,0
0.740103,1
0.490938,0
0.0797489,0
0.937801,1
0.320431,0
0.312955,1
0.449768,0
0.412474,0
0.269367,0
0.974811,1
0.349864,0
0.767006,0
0.625771,0
0.0287766,1
0.686063,1
0.345998,0
0.439762,0
0.892608,0
0.482106,1
0.233794,0
0.282967,1
0.49057,0
0.275946,1
0.45196,0
0.792557,1
0.847629,0
0.78496,1
0.357785,0
0.391106,0
0.0760704,1
0.57185,0
0.836662,1
0.518332,1
0.249179,1
0.721729,0
0.67211,0
0.318896,1
0.518928,1
0.553188,0
0.65103,1
0.242529,0
0.100444,0
0.0948299,1
0.256681,0
0.18585,1
0.281255,0
0.057457,1
0.944156,0
0.613225,0
0.308304,1
0.0874838,0
0.889212,1
0.457461,1
0.714642,1
0.935345,0
0.0542612,1
0.208734,0
0.0962364,0
0.915881,0
0.397452,1
0.499457,0
0.206621,1
0.873246,1
0.983689,1
0.525465,0
0.00211998,1
0.95967,0
0.139548,0
0.627739,0
0.123903,0
0.375997,0
0.922053,1
0.785546,1
0.283282,0
0.939603,1
0.507898,0
0.246065,1
0.585937,1
0.0722007,0
0.507898,0
0.427652,1
0.326027,1
0.0367893,0
0.687267,1
0.775784,1
0.235135,1
0.031675,0
0.101532,0
0.422487,1
0.0218163,1
0.602829,1
0.621191,0
0.204023,0
0.510277,0
0.656257,1
0.550573,0
0.534638,1
0.705692,1
0.617517,1
0.664088,0
0.736041,1
0.378353,1
0.304169,0
0.744927,1
0.496183,0
0.934258,0
0.292358,1
0.438678,1
0.843795,1
0.3486,1
0.297041,0
0.813655,0
0.662122,0
0.108133,0
0.691915,0
0.0809447,0
0.37393,1
0.806456,0
0.839874,1
0.28242,1
0.0549991,0
0.333265,0
0.944622,0
0.906842,0
0.439759,0
0.15224,1
0.317073,0
0.0392467,1
0.00433253,1
0.447782,1
0.797471,0
0.371086,1
0.443737,1
0.287471,1
0.144126,0
0.195516,0
0.197698,1
0.209341,0
0.651035,1
0.726392,0
0.573098,0
0.843026,1
0.22023,0
0.234765,1
0.762561,0
0.591723,0
0.38458,1
0.14848,1
0.509962,1
0.217297,0
0.562856,1
0.144332,1
0.858429,1
0.8654,1
0.0176789,0
0.413736,1
0.153432,1
0.303375,1
0.744383,1
0.680046,1
0.288791,1
0.354218,0
0.211082,1
0.124492,0
0.758453,0
0.291447,0
0.139841,0
0.237572,1
0.600571,1
0.0930969,1
0.595135,0
0.253176,0
0.0737839,0
0.753006,1
0.650435,1
0.516787,1
0.736582,1
0.125356,1
0.872914,0
0.509462,1
0.555504,0
0.51125,1
0.353727,0
0.471343,1
0.510897,1
0.483901,1
0.710296,1
0.965906,1
0.0702956,0
0.28663,0
0.850598,0
0.75535,0
0.00435704,0
0.59695,1
0.140415,1
0.382655,0
0.882433,0
0.521513,0
0.221952,0
0.0714138,0
0.615875,0
0.441864,0
0.226418,0
0.441971,0
0.75018,0
0.373879,1
0.514406,1
0.907656,1
0.86737,1
0.123725,0
0.634244,1
0.59646,1
0.937589,0
0.664363,1
0.21401,1
0.32921,0
0.841677,0
0.561793,0
0.817789,1
0.50981,0
0.0924619,0
0.930299,1
0.850585,1
0.765225,0
0.182814,1
0.286916,0
0.390668,1
0.275811,1
0.001125,1
0.641593,0
0.568066,0
0.658475,1
0.167912,0
0.326468,1
0.88219,1
0.418693,1
0.761382,1
0.194333,0
0.431624,0
0.244473,1
0.205906,1
0.245417,1
0.245478,1
0.67974,0
0.725839,0
0.420492,0
0.303358,1
0.464809,0
0.636041,1
0.90492,1
0.675499,0
0.205647,0
0.761361,0
0.606729,0
0.247978,1
0.658719,0
0.909121,1
0.878154,0
0.509644,1
0.447347,1
0.744179,0
0.658807,1
0.324666,1
0.792038,1
0.314106,0
0.920616,1
0.49297,0
0.847848,1
0.79839,1
0.592853,0
0.2428,1
0.904611,1
0.629873,0
0.493838,1
0.731862,0
0.689447,1
0.92472,1
0.542555,1
0.744266,1
0.460988,1
0.288155,0
0.718941,0
0.193225,1
0.590719,0
0.432894,1
0.60524,0
0.498625,0
0.426988,0
0.700082,0
0.723377,1
0.96638,1
0.640977,1
0.0715692,1
0.799583,1
0.968544,0
0.263407,0
0.00873776,1
0.785823,0
0.301636,1
0.336587,0
0.173884,0
0.221698,0
0.455761,1
0.581494,0
0.0113773,0
0.213325,0
0.311139,0
0.288002,0
0.309134,1
0.645237,0
0.345341,0
0.13799,0
0.30989,0
0.058539,1
0.727139,0
0.563564,1
0.501166,0
0.289976,1
0.518535,0
0.572595,1
0.885529,0
0.660981,0
0.65212,0
0.633939,1
0.41195,1
0.320268,1
0.428197,1
0.447282,0
0.0861593,0
0.384635,1
0.0973146,1
0.512112,0
0.484203,1
0.279032,1
0.775198,1
0.286177,1
0.913753,0
0.47644,1
0.701161,0
0.0474919,0
0.116293,1
0.068575,1
0.427209,0
0.244326,0
0.0384393,0
0.84268,1
0.660844,1
0.47099,1
0.562179,1
0.341638,1
0.861266,0
0.66799,1
0.980698,1
0.558968,1
0.59266,1
0.4218,0
0.662152,1
0.627362,0
0.679703,1
0.286622,0
0.444091,1
0.561108,1
0.770531,0
0.448125,1
0.118146,1
0.0103045,0
0.642405,1
0.83636,1
0.764723,1
0.0873358,1
0.0454746,0
0.844296,0
0.907166,1
0.643178,1
0.753898,1
0.641919,1
0.672419,0
0.921953,0
0.491238,0
0.0495413,1
0.346586,0
0.937958,0
0.537831,0
0.123169,0
0.2205,1
0.587511,0
0.47693,1
0.408241,0
0.602254,0
0.146841,1
0.132366,1
0.802876,1
0.161122,1
0.367177,0
0.694038,1
0.921029,1
0.810102,0
0.571949,1
0.664253,0
0.626682,1
0.789294,1
0.295559,0
0.945031,0
0.666758,0
0.310213,1
0.467695,1
0.454778,0
0.372755,1
0.0880912,1
0.363212,1
0.907229,1
0.743451,0
0.827827,0
0.129051,1
0.94399,1
0.430853,0
0.818648,0
0.126331,0
0.696168,0
0.481807,1
0.332446,0
0.134437,0
0.720154,1
0.492073,0
0.338435,0
0.0098476,1
0.872412,1
0.807909,1
0.873547,1
0.295262,0
0.294404,0
0.33504,0
0.67799,1
0.0314664,1
0.831697,0
0.0279313,0
0.0806882,0
0.807137,1
0.358944,1
0.528596,0
0.0638812,1
0.489537,1
0.50911,1
0.00643629,0
0.867055,1
0.363474,1
0.183079,0
0.461605,0
0.852752,0
0.429855,1
0.0764566,0
0.731147,0
0.0750061,1
0.511697,0
0.486295,0
0.568979,1
0.674405,1
0.308104,0
0.102346,0
0.0662521,0
0.771751,1
0.971391,0
0.441911,0
0.556566,0
0.900355,0
0.554147,1
0.426317,0
0.723907,1
0.31385,1
0.585617,0
0.536859,1
0.383469,1
0.874765,0
0.263377,1
0.213921,0
0.310374,0
0.221634,1
0.283571,1
0.696487,1
0.154785,0
0.730834,0
0.487805,1
0.65919,0
0.701897,1
0.78698,1
0.95486,0
0.506529,0
0.400362,1
0.299851,1
0.418965,1
0.448776,1
0.228848,0
0.892273,0
0.667161,1
0.596869,1
0.456326,0
0.615646,0
0.605259,1
0.953156,1
0.0491791,1
0.277209,0
0.271711,1
0.759664,1
0.353995,1
0.620634,1
0.955537,1
0.712001,1
0.0381844,1
0.71514,0
0.87188,1
0.30719,1
0.410489,0
0.123865,1
0.936278,0
0.0675478,0
0.743367,1
0.610327,1
0.486053,0
0.472918,0
0.37712,0
0.449155,1
0.709336,1
0.0611757,0
0.0481576,0
0.723627,1
0.996319,0
0.130167,1
0.556484,1
0.896382,0
0.425114,1
0.947463,0
0.506077,1
0.665939,0
0.0659699,1
0.214448,0
0.698195,1
0.0802006,1
0.14382,0
0.33195,0
0.635592,0
0.554477,0
0.758245,1
0.174515,0
0.85547,1
0.839305,0
0.215482,1
0.400904,1
0.102629,1
0.207734,0
0.487334,1
0.489004,1
0.701365,1
0.159948,0
0.0936324,1
0.344637,0
0.0850258,0
0.650694,0
0.758445,0
0.293099,0
0.116608,1
0.586771,1
0.204375,1
0.101918,1
0.133649,0
0.0519471,0
0.671339,0
0.55129,1
0.0791989,0
0.288545,1
0.393914,1
0.676718,1
0.11311,0
0.808607,0
0.242823,0
0.232769,0
0.916913,1
0.300704,1
0.0558773,0
0.416299,1
0.394283,1
0.282073,1
0.98285,1
0.0600785,1
0.657868,1
0.0422927,1
0.930268,0
0.450224,1
0.195856,1
0.623007,1
0.655452,0
0.242933,1
0.270672,0
0.991165,1
0.804287,1
0.658665,0
0.920309,1
0.838801,1
0.900908,1
0.176785,0
0.172329,0
0.917896,0
0.063561,0
0.158712,0
0.3476,0
0.421591,1
0.918654,1
0.00576867,1
0.640977,1
0.954983,0
0.237416,0
0.218601,0
0.888677,1
0.30831,1
0.384723,0
0.499659,1
0.0391697,0
0.525764,1
0.399902,0
0.0881946,0
0.874333,1
0.267396,0
0.82447,1
0.254992,1
0.996623,0
0.324938,0
0.356404,0
0.562912,1
0.886554,0
0.979769,1
0.294902,0
0.304233,0
0.989752,1
0.477226,1
0.376686,1
0.846597,1
0.00126434,0
0.0362502,0
0.153791,1
0.721004,1
0.462817,1
0.808256,0
0.246122,1
0.258466,0
0.301733,0
0.684102,1
0.300145,1
0.809329,0
0.0660413,1
0.50889,1
0.146972,0
0.435363,0
0.434264,1
0.989606,0
0.189672,1
0.392468,0
0.0997887,0
0.514313,0
0.575222,1
0.638973,0
0.251909,1
0.809585,1
0.535362,1
0.658009,0
0.0261649,1
0.0804975,1
0.870555,0
0.310527,0
0.375999,0
0.832371,1
0.875136,0
0.359068,1
0.248348,1
0.944693,0
0.294941,0
0.227874,1
0.253893,0
0.0473668,0
0.280299,1
0.0338295,1
0.0351082,0
0.514469,1
0.881772,1
0.0130004,0
0.757044,1
0.563645,0
0.198112,1
0.0355773,1
0.395363,1
0.129714,0
0.702879,0
0.30434,0
0.301363,0
0.528102,1
0.80168,1
0.999017,0
0.797517,1
0.361894,0
0.868091,1
0.408653,0
0.382129,0
0.567405,0
0.228853,0
0.0842195,0
0.122738,1
0.348738,0
0.678339,1
0.542682,1
0.825069,1
0.435598,0
0.263491,0
0.347516,1
0.704872,1
0.561304,1
0.374472,1
0.688814,1
0.826326,0
0.95151,0
0.926739,1
0.390724,1
0.553225,0
0.976602,1
0.860991,1
0.425288,1
0.0720642,0
0.390708,1
0.840625,0
0.0907385,0
0.157963,1
0.358728,0
0.803237,0
0.418343,0
0.0586932,0
0.154997,0
0.682134,1
0.684779,0
0.161742,0
0.169107,0
0.896575,1
0.152988,0
0.19718,0
0.951908,1
0.152456,0
0.0358316,0
