0.946927,0.999801,0.908785,0.64781,0.734583,1
0.975495,0.136872,0.128397,0.401312,0.849983,0
0.763452,0.338811,0.664471,0.39017,0.579516,1
0.0736189,0.312478,0.922953,0.813191,0.295812,1
0.408469,0.132826,0.712882,0.40742,0.511842,1
0.440578,0.797457,0.524332,0.865984,0.597991,1
0.155474,0.0445875,0.430068,0.381885,0.335642,0
0.999489,0.407194,0.133754,0.716264,0.248602,0
0.867028,0.140555,0.260657,0.30452,0.0614088,0
0.62876,0.564062,0.0971398,0.182615,0.217543,0
0.867036,0.266732,0.242689,0.95674,0.930413,0
0.902161,0.624064,0.454567,0.635918,0.874508,0
0.985904,0.0872248,0.859343,0.987491,0.753723,1
0.810641,0.45058,0.826133,0.906288,0.984666,1
0.616457,0.796105,0.286465,0.137159,0.235159,0
0.71325,0.596333,0.323301,0.564257,0.466176,0
0.211221,0.988534,0.0280961,0.293955,0.502323,0
0.825393,0.388526,0.546191,0.963248,0.316031,1
0.20127,0.749448,0.532826,0.969669,0.233305,1
0.607856,0.230331,0.148962,0.178174,0.564358,0
0.0259522,0.178257,0.16291,0.961185,0.632724,0
0.677852,0.659416,0.197042,0.811423,0.57901,0
0.444041,0.995411,0.415925,0.879294,0.291762,0
0.321982,0.551532,0.646119,0.593168,0.374741,1
0.426631,0.395194,0.271162,0.0190043,0.404546,0
0.909463,0.347122,0.210919,0.0719836,0.828726,0
0.664334,0.465708,0.404097,0.15959,0.223626,0
0.789721,0.846105,0.487284,0.483603,0.920965,0
0.225563,0.0335384,0.664022,0.680151,0.291455,1
0.722899,0.760817,0.485912,0.0497861,0.755495,0
0.217555,0.448233,0.597086,0.443966,0.729308,1
0.996369,0.979677,0.485155,0.434917,0.648123,0
0.714034,0.774405,0.997425,0.418084,0.73011,1
0.816644,0.34231,0.954829,0.206915,0.628045,1
0.46235,0.720612,0.551524,0.328202,0.0896764,1
0.116205,0.0537863,0.19082,0.987176,0.47004,0
0.834758,0.784067,0.955366,0.818337,0.791507,1
0.220858,0.961671,0.854479,0.812102,0.997119,1
0.20554,0.515078,0.578105,0.919437,0.979553,1
0.0656333,0.0983061,0.353964,0.230457,0.293649,0
0.0371045,0.615261,0.360031,0.695296,0.848208,0
0.0088758,0.175646,0.839532,0.0838821,0.80647,1
0.179944,0.320089,0.343796,0.728826,0.371253,0
0.47355,0.955797,0.641428,0.0751752,0.46955,1
0.246703,0.341593,0.725665,0.151865,0.394515,1
0.160347,0.951619,0.606483,0.865991,0.702786,1
0.710738,0.369854,0.721051,0.135194,0.199147,1
0.998048,0.186069,0.0611649,0.254141,0.34142,0
0.493013,0.0611148,0.245879,0.155813,0.746998,0
0.707473,0.499625,0.787393,0.200176,0.354741,1
0.264283,0.811396,0.129307,0.131404,0.506745,0
0.877066,0.855452,0.864454,0.577978,0.0704285,1
0.231489,0.637063,0.691095,0.123925,0.810011,1
0.147048,0.441173,0.856557,0.791089,0.835344,1
0.0392236,0.230735,0.634797,0.970875,0.499132,1
0.941702,0.182788,0.912176,0.112979,0.831252,1
0.0108878,0.991126,0.85643,0.852028,0.0337368,1
0.44307,0.685007,0.0139491,0.919594,0.620937,0
0.350663,0.60053,0.0943863,0.107549,0.581116,0
0.521318,0.793638,0.823914,0.678291,0.0323571,1
0.151258,0.193805,0.826272,0.278786,0.56232,1
0.302394,0.335387,0.918623,0.850304,0.0526601,1
0.912561,0.411894,0.0583038,0.708388,0.878128,0
0.588641,0.292531,0.692366,0.575109,0.854163,1
0.520803,0.130067,0.920481,0.0298743,0.0976362,1
0.736925,0.505397,0.972436,0.205886,0.328959,1
0.437989,0.273664,0.817662,0.470083,0.681543,1
0.379492,0.129478,0.699969,0.132397,0.201541,1
0.103291,0.00841388,0.302618,0.412162,0.201867,0
0.465683,0.727285,0.773039,0.470823,0.116102,1
0.382212,0.835028,0.332384,0.317499,0.213657,0
0.402045,0.175896,0.929994,0.289311,0.453089,1
0.700482,0.000206876,0.0632296,0.476966,0.372374,0
0.283559,0.771194,0.487254,0.464996,0.182333,0
0.259146,0.470029,0.47571,0.783452,0.475704,0
0.109539,0.0263698,0.15756,0.196992,0.838818,0
0.387251,0.532967,0.0193007,0.571471,0.705511,0
0.508457,0.641278,0.530286,0.959517,0.598263,1
0.122273,0.0370597,0.999948,0.863116,0.387705,1
0.727253,0.946292,0.154324,0.322003,0.908085,0
0.24201,0.453873,0.19172,0.236433,0.737804,0
0.123317,0.596576,0.27763,0.648416,0.934768,0
0.947965,0.440309,0.643062,0.269504,0.547116,1
0.937594,0.137502,0.383229,0.988378,0.672129,0
0.518861,0.489849,0.474833,0.896761,0.854788,0
0.53154,0.584611,0.416644,0.564001,0.157212,0
0.58898,0.985401,0.268078,0.636053,0.143107,0
0.278227,0.166365,0.191841,0.0955303,0.577227,0
0.610661,0.382555,0.460856,0.597263,0.19786,0
0.217473,0.0754952,0.432571,0.847463,0.311401,0
0.155694,0.757354,0.710666,0.856277,0.455649,1
0.514779,0.893515,0.0871372,0.305839,0.239367,0
0.699319,0.458099,0.0412149,0.276098,0.373882,0
0.400732,0.0981782,0.829797,0.0812266,0.175496,1
0.289776,0.273127,0.560082,0.437302,0.737971,1
0.705683,0.42072,0.0841736,0.0443743,0.798871,0
0.194384,0.00664247,0.626239,0.639933,0.354294,1
0.168034,0.141583,0.611719,0.581785,0.0679178,1
0.35914,0.0671228,0.493863,0.132537,0.548004,0
0.912965,0.197717,0.30457,0.0214464,0.450316,0
0.29077,0.9792,0.454649,0.421419,0.791465,0
0.257457,0.0723459,0.151976,0.91761,0.277122,0
0.433744,0.939227,0.582581,0.594753,0.0105209,1
0.73266,0.817874,0.823986,0.00324411,0.523826,1
0.99724,0.618369,0.940977,0.923069,0.0221266,1
0.603442,0.0432066,0.880978,0.173679,0.0202112,1
0.319385,0.900114,0.689791,0.210555,0.802305,1
0.81531,0.912632,0.333362,0.61296,0.0235077,0
0.976211,0.179963,0.093293,0.645102,0.230092,0
0.464106,0.231385,0.149073,0.892887,0.743997,0
0.546806,0.173286,0.363512,0.415867,0.474964,0
0.317089,0.315127,0.723408,0.341248,0.357612,1
0.206196,0.535177,0.393063,0.727401,0.432393,0
0.227918,0.616677,0.221171,0.484344,0.372124,0
0.867171,0.536019,0.288086,0.864563,0.716005,0
0.893718,0.715976,0.894918,0.410568,0.414623,1
0.929854,0.0486013,0.569401,0.842237,0.47969,1
0.225569,0.140439,0.147868,0.354799,0.104551,0
0.790595,0.524343,0.188064,0.632199,0.368662,0
0.187821,0.703109,0.106693,0.152192,0.884971,0
0.228842,0.154618,0.705612,0.664354,0.797648,1
0.712157,0.21533,0.0717982,0.0465617,0.562075,0
0.610202,0.662483,0.786911,0.355358,0.507151,1
0.0246798,0.792836,0.686739,0.191226,0.935117,1
0.258666,0.405081,0.508613,0.197375,0.280867,1
0.995662,0.0882057,0.535015,0.472696,0.609921,1
0.313071,0.778147,0.941829,0.310716,0.211788,1
0.14893,0.0672492,0.523541,0.257615,0.740543,1
0.265986,0.420157,0.306495,0.571392,0.380867,0
0.285254,0.271849,0.233491,0.973516,0.88014,0
0.553484,0.403186,0.510475,0.351706,0.127081,1
0.518562,0.478296,0.855686,0.726425,0.0315627,1
0.293201,0.82132,0.473868,0.920365,0.566683,0
0.470607,0.498097,0.248972,0.51753,0.131446,0
0.54792,0.885164,0.217442,0.956631,0.105273,0
0.718604,0.578698,0.316221,0.185085,0.71642,0
0.0184714,0.448198,0.866664,0.865386,0.535244,1
0.368067,0.096117,0.850501,0.439149,0.78078,1
0.36864,0.732686,0.565501,0.260001,0.835972,1
0.00422943,0.0840162,0.179687,0.0607228,0.567528,0
0.693537,0.274519,0.447712,0.842568,0.0433697,0
0.737459,0.474072,0.914544,0.723436,0.781561,1
0.250304,0.866992,0.68824,0.530301,0.777027,1
0.311753,0.63619,0.492016,0.440467,0.925711,0
0.78474,0.123167,0.42011,0.0757413,0.984544,0
0.72882,0.28463,0.238515,0.781188,0.433844,0
0.407392,0.0292757,0.616137,0.0358524,0.572017,1
0.970893,0.793521,0.888973,0.706077,0.0358962,1
0.152614,0.981046,0.3075,0.439668,0.507213,0
0.325309,0.464382,0.725431,0.860784,0.204564,1
0.878996,0.29371,0.114945,0.378468,0.917938,0
0.378314,0.316046,0.780233,0.779489,0.877739,1
0.245877,0.458326,0.162387,0.0856377,0.313025,0
0.562996,0.280359,0.00961284,0.997886,0.471751,0
0.570392,0.583076,0.71307,0.758035,0.29299,1
0.922487,0.24581,0.283151,0.321382,0.459616,0
0.446298,0.93365,0.772264,0.860402,0.779444,1
0.644898,0.798706,0.115466,0.852777,0.622248,0
0.958083,0.497303,0.126195,0.169024,0.779207,0
0.597263,0.207612,0.136407,0.328655,0.701705,0
0.675441,0.134547,0.55356,0.328257,0.0211317,1
0.483626,0.299237,0.160676,0.279937,0.8976,0
0.919036,0.245808,0.970365,0.293347,0.291259,1
0.561526,0.561406,0.194,0.548597,0.265629,0
0.405172,0.728753,0.422051,0.148335,0.0728035,0
0.120783,0.997726,0.608325,0.782931,0.722113,1
0.202402,0.778717,0.561504,0.893894,0.681849,1
0.851917,0.164745,0.839225,0.869376,0.602893,1
0.37393,0.634528,0.822953,0.510722,0.704222,1
0.901148,0.600497,0.863741,0.558349,0.179909,1
0.665611,0.918287,0.73164,0.655309,0.770504,1
0.884571,0.989218,0.852495,0.787503,0.557243,1
0.273682,0.772071,0.587391,0.198637,0.486931,1
0.486101,0.891561,0.853483,0.465102,0.976583,1
0.0684967,0.223324,0.434406,0.401999,0.401884,0
0.597934,0.482483,0.465139,0.0862364,0.374597,0
0.009605,0.43131,0.858512,0.025536,0.182735,1
0.371533,0.363123,0.224631,0.0103636,0.180309,0
0.140484,0.116532,0.451665,0.545933,0.498468,0
0.226793,0.710845,0.749285,0.174114,0.330721,1
0.427978,0.0258917,0.427704,0.161048,0.731784,0
0.522095,0.854471,0.097788,0.096051,0.328564,0
0.903465,0.53897,0.174029,0.463396,0.294583,0
0.23977,0.806352,0.0637972,0.358004,0.965421,0
0.972202,0.807337,0.826083,0.908121,0.796033,1
0.518826,0.90637,0.932321,0.360041,0.211202,1
0.135689,0.520393,0.673358,0.246728,0.755976,1
0.429509,0.755018,0.683134,0.587266,0.183658,1
0.55295,0.427851,0.737285,0.895499,0.654351,1
0.321327,0.550701,0.673846,0.631238,0.222205,1
0.937285,0.95434,0.600579,0.588962,0.691004,1
0.293307,0.608479,0.710614,0.705825,0.797612,1
0.402038,0.0472543,0.465247,0.202687,0.568408,0
0.605401,0.968061,0.231011,0.20461,0.873023,0
0.736428,0.147547,0.892232,0.818088,0.604939,1
0.510251,0.787952,0.213929,0.101026,0.940617,0
0.423681,0.809408,0.954508,0.713919,0.82974,1
0.942072,0.40465,0.434637,0.944561,0.239528,0
0.0386564,0.697787,0.748857,0.710338,0.658406,1
0.144336,0.851085,0.825736,0.182975,0.268547,1
0.655523,0.368129,0.472818,0.142949,0.539078,0
0.231196,0.716015,0.281861,0.0565721,0.806732,0
0.829043,0.721912,0.743906,0.171395,0.636401,1
0.7095,0.561456,0.999328,0.383279,0.770734,1
0.441742,0.354623,0.729663,0.145557,0.381123,1
0.0824653,0.995078,0.530379,0.279495,0.478195,1
0.31799,0.462094,0.0156672,0.419514,0.763661,0
0.13107,0.889376,0.850784,0.748552,0.912666,1
0.426092,0.333401,0.181914,0.464852,0.759822,0
0.232557,0.577395,0.321071,0.274921,0.600842,0
0.755998,0.0512784,0.343414,0.835525,0.673769,0
0.0217385,0.358451,0.0308218,0.484652,0.545268,0
0.673483,0.228069,0.319133,0.148053,0.329617,0
0.00405593,0.167974,0.868745,0.133163,0.069321,1
0.883015,0.833367,0.0777583,0.394924,0.480782,0
0.641975,0.668016,0.5081,0.338534,0.741322,1
0.87278,0.812557,0.396434,0.638989,0.49443,0
0.428792,0.701995,0.88787,0.422023,0.940395,1
0.770672,0.676069,0.225666,0.693164,0.0105436,0
0.722855,0.0257565,0.206148,0.889186,0.548029,0
0.18585,0.582493,0.718045,0.966566,0.0762353,1
0.70489,0.0810573,0.287422,0.329836,0.55185,0
0.543809,0.802546,0.950232,0.396782,0.708763,1
0.926854,0.642103,0.173495,0.826998,0.352771,0
0.621827,0.0428925,0.0255026,0.893697,0.366818,0
0.594384,0.811066,0.115225,0.585091,0.622422,0
0.288076,0.697315,0.040774,0.771403,0.962256,0
0.247565,0.822497,0.632192,0.70667,0.0096177,1
0.929481,0.784266,0.644727,0.155078,0.40133,1
0.870003,0.142273,0.161175,0.185356,0.281064,0
0.510983,0.092491,0.834683,0.496167,0.0721191,1
0.746668,0.252561,0.105417,0.789085,0.148953,0
0.766141,0.535858,0.450929,0.170563,0.647033,0
0.886657,0.0447469,0.675307,0.0604909,0.669785,1
0.84174,0.125268,0.0776963,0.373622,0.45668,0
0.779111,0.522962,0.425464,0.424549,0.392415,0
0.0718762,0.0225021,0.310708,0.192585,0.778841,0
0.407169,0.289891,0.977712,0.201442,0.638309,1
0.514228,0.627008,0.066491,0.117762,0.22623,0
0.429784,0.372936,0.239866,0.933009,0.0815977,0
0.730316,0.419907,0.413026,0.383118,0.0650801,0
0.125806,0.417516,0.800924,0.183912,0.000817285,1
0.761197,0.434616,0.736108,0.59844,0.974986,1
0.288186,0.537764,0.58168,0.197662,0.109823,1
0.791115,0.264754,0.797215,0.718619,0.836436,1
0.31089,0.132808,0.987524,0.109134,0.212122,1
0.9081,0.439738,0.138687,0.674516,0.586533,0
0.131558,0.0942445,0.859114,0.967205,0.819453,1
0.35264,0.823898,0.551517,0.252795,0.732127,1
0.746331,0.582356,0.859686,0.661575,0.0930226,1
0.902636,0.605364,0.430351,0.346115,0.159661,0
0.883548,0.789605,0.429278,0.898928,0.276527,0
0.88715,0.335196,0.583619,0.644858,0.12077,1
0.578029,0.934467,0.786492,0.594444,0.814665,1
0.159703,0.123141,0.0702778,0.629231,0.490655,0
0.821494,0.848201,0.443674,0.72169,0.4444,0
0.188846,0.930176,0.0263098,0.475327,0.829158,0
0.562843,0.700318,0.654047,0.250647,0.621236,1
0.522907,0.497711,0.11058,0.0298537,0.750427,0
0.0624116,0.950944,0.430003,0.520166,0.423617,0
0.283689,0.967915,0.730308,0.754447,0.995378,1
0.432878,0.372366,0.312039,0.36042,0.582164,0
0.580958,0.156484,0.431343,0.0231364,0.854096,0
0.105899,0.842632,0.788428,0.122892,0.447814,1
0.921368,0.439561,0.401971,0.697968,0.740333,0
0.937434,0.46021,0.776161,0.752583,0.669881,1
0.305683,0.617635,0.685804,0.592178,0.739253,1
0.177539,0.892931,0.626357,0.494945,0.545822,1
0.112094,0.965064,0.633076,0.827852,0.701378,1
0.484564,0.0593066,0.0655373,0.76545,0.913379,0
0.763755,0.424745,0.162121,0.695643,0.675723,0
0.731782,0.0638763,0.876583,0.568859,0.81661,1
0.848124,0.423875,0.765029,0.0591431,0.0181515,1
0.270265,0.349295,0.0720694,0.608629,0.233507,0
0.316156,0.635145,0.557049,0.881921,0.451096,1
0.168618,0.965594,0.568107,0.732663,0.870576,1
0.770066,0.490965,0.778709,0.651817,0.0895295,1
0.49713,0.262975,0.721515,0.825403,0.546196,1
0.740852,0.498383,0.923528,0.330035,0.901216,1
0.641891,0.254354,0.730508,0.930937,0.263184,1
0.192221,0.652649,0.340405,0.0640518,0.518352,0
0.720384,0.488742,0.936676,0.281569,0.331858,1
0.102457,0.989547,0.534486,0.322217,0.502565,1
0.143177,0.369162,0.603983,0.507698,0.874983,1
0.752751,0.491256,0.834876,0.532278,0.00191323,1
0.0501964,0.650088,0.155593,0.0223236,0.192511,0
0.54516,0.510749,0.53005,0.157541,0.795506,1
0.533439,0.502275,0.0726205,0.7339,0.6499,0
0.124706,0.937227,0.867741,0.977836,0.487598,1
0.475004,0.392328,0.0593488,0.851842,0.902015,0
0.973394,0.834718,0.168024,0.109544,0.102528,0
0.634209,0.143734,0.191208,0.745239,0.224809,0
0.738071,0.763611,0.362631,0.00502767,0.499994,0
0.722046,0.421155,0.400233,0.357443,0.549641,0
0.298755,0.172022,0.817772,0.169067,0.502309,1
0.239797,0.26925,0.307267,0.292021,0.997807,0
0.0232265,0.367371,0.146785,0.408992,0.928577,0
0.864849,0.520245,0.597541,0.760783,0.487563,1
0.177555,0.168028,0.475408,0.0481985,0.0728973,0
0.880489,0.380463,0.185213,0.446112,0.796176,0
0.939856,0.15733,0.334202,0.250928,0.345295,0
0.940226,0.386541,0.371806,0.596494,0.266968,0
0.236431,0.695878,0.936707,0.629699,0.345606,1
0.614326,0.970407,0.607819,0.625053,0.269676,1
0.11966,0.126487,0.449463,0.869724,0.456235,0
0.594399,0.0681935,0.934705,0.127583,0.279677,1
0.822894,0.382423,0.532208,0.375224,0.383664,1
0.647968,0.399751,0.236309,0.612158,0.545099,0
0.358039,0.554418,0.476846,0.0969428,0.31754,0
0.904875,0.226478,0.898965,0.416048,0.519688,1
0.478004,0.81055,0.39528,0.910688,0.925706,0
0.662458,0.933126,0.348287,0.0434807,0.779607,0
0.00037741,0.343124,0.850062,0.878072,0.757138,1
0.723345,0.260294,0.217571,0.767594,0.954592,0
0.832995,0.147266,0.830299,0.10065,0.624682,1
0.639433,0.942394,0.0387124,0.823956,0.233659,0
0.363506,0.450065,0.100039,0.234687,0.378479,0
0.187586,0.762587,0.100684,0.796626,0.894483,0
0.654176,0.737016,0.57474,0.0294023,0.164758,1
0.381901,0.603828,0.0865343,0.53914,0.327064,0
0.0511884,0.32304,0.971265,0.338521,0.524281,1
0.425985,0.527098,0.590494,0.937961,0.318275,1
0.152464,0.454068,0.246573,0.518633,0.660782,0
0.439693,0.9223,0.770836,0.0951011,0.364782,1
0.236755,0.14293,0.891428,0.220255,0.826985,1
0.68559,0.717622,0.137186,0.0663585,0.287375,0
0.224227,0.586893,0.917072,0.912271,0.534579,1
0.197389,0.516652,0.674195,0.373958,0.117204,1
0.151258,0.193327,0.84073,0.254981,0.470396,1
0.803592,0.978877,0.940965,0.980582,0.641912,1
0.896294,0.0182676,0.621223,0.0239894,0.189242,1
0.327481,0.98082,0.583467,0.634996,0.384574,1
0.443426,0.663422,0.532126,0.136739,0.170061,1
0.120745,0.362741,0.21581,0.596028,0.439903,0
0.665362,0.744093,0.441701,0.976002,0.671911,0
0.478497,0.10719,0.804634,0.541445,0.0605015,1
0.817632,0.939042,0.849338,0.476594,0.119582,1
0.72305,0.293446,0.818333,0.941105,0.148968,1
0.761116,0.0788467,0.697076,0.175862,0.709416,1
0.486882,0.0189571,0.160676,0.611751,0.696055,0
0.00605797,0.816368,0.601535,0.70107,0.878564,1
0.0983899,0.638617,0.0262449,0.230181,0.647627,0
0.760453,0.926897,0.662091,0.350781,0.573714,1
0.794948,0.695174,0.414696,0.797214,0.783695,0
0.404774,0.0361114,0.566931,0.924183,0.737582,1
0.545382,0.23913,0.534512,0.0498214,0.348131,1
0.919368,0.812172,0.0330172,0.177484,0.975775,0
0.669325,0.341416,0.844628,0.185076,0.575936,1
0.902938,0.67833,0.763367,0.693474,0.21785,1
0.746399,0.725632,0.39964,0.701667,0.918489,0
0.540677,0.163302,0.041622,0.623652,0.717502,0
0.821787,0.773085,0.0482431,0.242559,0.694287,0
0.562798,0.939439,0.877525,0.146884,0.671812,1
0.892086,0.285616,0.144755,0.352265,0.522653,0
0.219068,0.878971,0.233428,0.860473,0.972668,0
0.74353,0.515119,0.629722,0.611327,0.577714,1
0.030546,0.38593,0.642472,0.317325,0.272946,1
0.235862,0.140727,0.395326,0.196457,0.852581,0
0.356307,0.451492,0.330955,0.229474,0.767769,0
0.0405491,0.508096,0.901948,0.576398,0.512889,1
0.711866,0.339752,0.121539,0.213758,0.625717,0
0.669846,0.0960948,0.431527,0.0648844,0.512213,0
0.260681,0.270626,0.763388,0.412752,0.11538,1
0.370806,0.135039,0.190062,0.607875,0.5572,0
0.420639,0.68567,0.853895,0.0496227,0.00867374,1
0.417624,0.0114313,0.779581,0.126651,0.623683,1
0.84669,0.320121,0.236202,0.269229,0.923986,0
0.806509,0.000772775,0.43332,0.988032,0.853255,0
0.98423,0.951365,0.6555,0.586814,0.575589,1
0.330007,0.424058,0.932667,0.13464,0.896607,1
0.178007,0.759512,0.273111,0.124244,0.168163,0
0.707572,0.163691,0.309377,0.159304,0.425162,0
0.832604,0.570471,0.696307,0.898837,0.75944,1
0.0846801,0.217674,0.904152,0.445256,0.415215,1
0.404717,0.0812709,0.516952,0.919416,0.621458,1
0.344116,0.56152,0.842467,0.465509,0.816079,1
0.581984,0.408212,0.833616,0.821843,0.710653,1
0.189464,0.328729,0.943428,0.946771,0.374124,1
0.949434,0.136988,0.903728,0.362248,0.300491,1
0.847256,0.83398,0.355974,0.7091,0.843331,0
0.184583,0.29102,0.872088,0.176216,0.664916,1
0.623622,0.212795,0.235177,0.439361,0.345769,0
0.148953,0.454279,0.343378,0.0643146,0.934936,0
0.67141,0.389839,0.472819,0.0217528,0.598846,0
0.718345,0.216585,0.799353,0.151947,0.778436,1
0.33826,0.137147,0.170485,0.0310476,0.817786,0
0.00089217,0.994705,0.526447,0.010597,0.104505,1
0.93827,0.503229,0.419405,0.768142,0.167207,0
0.747884,0.683806,0.249167,0.734989,0.956889,0
0.269276,0.724115,0.432574,0.199091,0.116624,0
0.446549,0.145669,0.09701,0.261838,0.718559,0
0.91503,0.910482,0.819415,0.465465,0.0721666,1
0.784899,0.795873,0.903777,0.230392,0.202074,1
0.740397,0.846761,0.258567,0.517626,0.734655,0
0.0313553,0.988738,0.33873,0.726914,0.237714,0
0.11926,0.409545,0.264718,0.220739,0.966487,0
0.776726,0.441323,0.752233,0.32094,0.0307484,1
0.318417,0.641927,0.788381,0.870978,0.53019,1
0.466999,0.857322,0.89531,0.00902096,0.615274,1
0.341899,0.304269,0.911664,0.850423,0.0586916,1
0.40193,0.237759,0.429547,0.00837984,0.83989,0
0.156275,0.509386,0.0272598,0.254118,0.956159,0
0.0654221,0.549721,0.16672,0.155784,0.262091,0
0.91292,0.454751,0.969115,0.00768022,0.0814743,1
0.164156,0.964683,0.338976,0.428957,0.485028,0
0.926152,0.836628,0.864873,0.201994,0.90585,1
0.267268,0.970174,0.617556,0.712573,0.214006,1
0.33221,0.456832,0.792844,0.982887,0.382143,1
0.528157,0.742584,0.674096,0.604025,0.841117,1
0.87912,0.376447,0.646033,0.951573,0.0950697,1
0.329999,0.296793,0.83604,0.198667,0.998463,1
0.849959,0.264183,0.163316,0.13174,0.149002,0
0.666391,0.0364092,0.270522,0.929678,0.0976688,0
0.492956,0.115627,0.519218,0.338703,0.579234,1
0.163056,0.478243,0.182255,0.83418,0.0660254,0
0.884911,0.692419,0.689111,0.478327,0.245212,1
0.28386,0.834495,0.276925,0.363186,0.0679487,0
0.154459,0.991461,0.0131585,0.48609,0.719741,0
0.41734,0.22941,0.684502,0.696567,0.193347,1
0.60589,0.191846,0.584495,0.350097,0.0778735,1
0.361389,0.862397,0.819204,0.312869,0.393265,1
0.176755,0.717434,0.611958,0.917051,0.87604,1
0.787092,0.64886,0.602236,0.39257,0.922148,1
0.36157,0.899404,0.548721,0.288483,0.527333,1
0.437698,0.39177,0.878351,0.486284,0.971691,1
0.495976,0.863026,0.213928,0.876918,0.362777,0
0.0421253,2.76477e-05,0.187067,0.464675,0.793095,0
0.434283,0.989187,0.554795,0.26377,0.179999,1
0.865504,0.521311,0.234835,0.668847,0.308259,0
0.649918,0.177657,0.905495,0.889579,0.152381,1
0.537432,0.624168,0.0644099,0.394761,0.756251,0
0.806001,0.46679,0.310216,0.342312,0.231459,0
0.129814,0.789164,0.130549,0.478669,0.98421,0
0.110572,0.389733,0.621593,0.250708,0.649691,1
0.862691,0.252897,0.359782,0.439755,0.958143,0
0.995991,0.612339,0.515975,0.578928,0.0481178,1
0.608857,0.0543877,0.716345,0.0944468,0.368084,1
0.0438293,0.639616,0.381451,0.0320103,0.996582,0
0.412619,0.885819,0.546702,0.968051,0.0378296,1
0.942816,0.902117,0.802757,0.877717,0.797827,1
0.606813,0.703843,0.0841677,0.482339,0.671754,0
0.0829828,0.692006,0.177729,0.541965,0.802799,0
0.386289,0.354554,0.636365,0.996568,0.318445,1
0.656598,0.436954,0.113028,0.881351,0.858088,0
0.812649,0.198041,0.886584,0.479517,0.246078,1
0.599523,0.186735,0.828322,0.463168,0.47159,1
0.174405,0.224511,0.0111962,0.348941,0.65792,0
0.850766,0.816199,0.660133,0.861084,0.235229,1
0.890418,0.260108,0.500559,0.634401,0.379562,1
0.756481,0.176975,0.306822,0.417914,0.877116,0
0.474913,0.857819,0.695691,0.369258,0.122098,1
0.833922,0.726014,0.0953075,0.118687,0.776357,0
0.332794,0.274903,0.224212,0.296584,0.680362,0
0.56875,0.976404,0.843492,0.416441,0.124322,1
0.0313776,0.363629,0.477005,0.518503,0.488253,0
0.2027,0.773529,0.0646875,0.704901,0.26529,0
0.501135,0.574337,0.729369,0.884578,0.101793,1
0.184198,0.810888,0.827047,0.597625,0.281007,1
0.277019,0.852984,0.888396,0.108716,0.185444,1
0.582122,0.719644,0.750198,0.0606551,0.430905,1
0.132595,0.51586,0.21474,0.0566788,0.600739,0
0.214628,0.257052,0.624931,0.274158,0.774847,1
0.153089,0.95938,0.848525,0.297044,0.417949,1
0.30417,0.181231,0.466966,0.942312,0.43764,0
